#time, gyroY[]
211.042,0.0436758
211.147,0.0447411
211.252,0.0447411
211.357,0.0436758
211.462,0.0436758
211.567,0.0447411
211.672,0.0447411
211.777,0.0436758
211.882,0.0447411
211.987,0.0436758
212.092,0.0447411
212.197,0.0436758
212.302,0.0436758
212.407,0.0436758
212.512,0.0436758
212.617,0.0436758
212.722,0.0436758
212.827,0.0436758
212.932,0.0447411
213.037,0.0447411
213.142,0.0436758
213.247,0.0436758
213.352,0.0436758
213.457,0.0447411
213.562,0.0447411
213.667,0.0436758
213.772,0.0436758
213.877,0.0436758
213.982,0.0436758
214.087,0.0436758
214.192,0.0436758
214.297,0.0447411
214.402,0.0436758
214.507,0.0436758
214.612,0.0436758
214.717,0.0436758
214.822,0.0436758
214.927,0.0436758
215.032,0.0447411
215.137,0.0447411
215.242,0.0436758
215.347,0.0436758
215.452,0.0447411
215.557,0.0447411
215.662,0.0436758
215.767,0.0447411
215.872,0.0436758
215.977,0.0436758
216.082,0.0436758
216.187,0.0436758
216.292,0.0447411
216.397,0.0436758
216.502,0.0447411
216.607,0.0436758
216.712,0.0436758
216.817,0.0468716
216.922,0.0436758
217.027,0.0436758
217.132,0.0458064
217.237,0.0458064
217.342,0.0436758
217.447,0.0458064
217.552,0.0468716
217.657,0.0436758
217.762,0.0436758
217.867,0.0436758
217.972,0.0447411
218.077,0.0426106
218.182,0.0447411
218.287,0.0447411
218.392,0.0458064
218.497,0.0436758
218.602,0.0447411
218.707,0.0436758
218.812,0.0436758
218.917,0.0436758
219.022,0.0426106
219.127,0.0447411
219.232,0.0458064
219.337,0.0426106
219.442,0.0436758
219.547,0.0447411
219.652,0.0426106
219.757,0.0436758
219.862,0.0436758
219.967,0.0436758
220.072,0.0447411
220.177,0.0447411
220.282,0.0436758
220.387,0.0447411
220.492,0.0426106
220.597,0.0447411
220.702,0.0447411
220.807,0.0447411
220.912,0.0426106
221.017,0.0458064
221.122,0.0458064
221.227,0.0458064
221.332,0.0436758
221.437,0.0426106
221.542,0.0447411
221.647,0.0447411
221.752,0.0436758
221.857,0.0511327
221.962,0.0415453
222.067,0.0447411
222.172,0.0532632
222.277,0.0426106
222.382,0.0436758
222.487,0.0127832
222.592,0.0458064
222.697,0.00745685
222.802,0.052198
222.907,0.0447411
223.012,0.0575243
223.117,0.0468716
223.222,0.0500674
223.327,0.052198
223.432,0.0479369
223.537,0.0468716
223.642,0.0575243
223.747,0.04048
223.852,0.0415453
223.957,0.0543285
224.062,0.0426106
224.167,0.036219
224.272,0.0681769
224.377,0.0436758
224.482,0.0511327
224.587,0.0500674
224.692,0.0447411
224.797,0.0351537
224.902,0.0479369
225.007,0.0500674
225.112,0.0426106
225.217,0.0447411
225.322,0.0383495
225.427,0.036219
225.532,0.0458064
225.637,0.0575243
225.742,0.0415453
225.847,0.00639159
225.952,0.0458064
226.057,0.0575243
226.162,0.0479369
226.267,0.072438
226.372,0.0106526
226.477,0.0298274
226.582,0.0458064
226.687,0.0383495
226.792,0.0490022
226.897,0.0276969
227.002,0.0351537
227.107,0.0490022
227.212,0.0436758
227.317,0.0479369
227.422,0.0319579
227.527,0.0479369
227.632,0.0426106
227.737,0.052198
227.842,0.0447411
227.947,0.0490022
228.052,0.0490022
228.157,0.0468716
228.262,0.056459
228.367,0.0308927
228.472,0.0511327
228.577,0.0223706
228.682,0.02024
228.787,0.0490022
228.892,0.0266316
228.997,0.0468716
229.102,0.0394148
229.207,0.0426106
229.312,-0.0458064
229.417,0.383495
229.522,0.313188
229.627,0.124636
229.732,0.154463
229.837,0.0809601
229.942,0.234358
230.047,0.0969391
230.152,0.108657
230.257,0.386691
230.362,0.7851
230.467,0.812797
230.572,0.842624
230.677,0.949151
230.782,0.421845
230.887,0.407996
230.992,1.20375
231.097,1.55955
231.202,2.7111
231.307,2.37234
231.412,1.28471
231.517,0.0255663
231.622,-0.966195
231.727,-1.71721
231.832,-1.65329
231.937,-0.703075
232.042,-0.0958738
232.147,1.43385
232.252,0.798948
232.357,1.38271
232.462,0.781904
232.567,1.19736
232.672,0.52411
232.777,-0.62318
232.882,-0.546481
232.987,-1.75236
233.092,-1.73212
233.197,-1.04609
233.302,0.679639
233.407,1.5947
233.512,0.574178
233.617,-1.09829
233.722,-1.27406
233.827,-1.30708
233.932,-0.04048
234.037,1.48178
234.142,1.14303
234.247,1.28364
234.352,-0.162985
234.457,-0.106526
234.562,-0.657268
234.667,-1.0919
234.772,-1.32625
234.877,-0.295078
234.982,0.280165
235.087,-0.0660464
235.192,0.309992
235.297,1.2698
235.402,0.952346
235.507,-0.0671117
235.612,-0.667921
235.717,-0.369647
235.822,-0.660464
235.927,0.12144
236.032,1.25382
236.137,1.10574
236.242,0.741424
236.347,1.3955
236.452,0.715858
236.557,0.519849
236.662,0.381365
236.767,1.79391
236.872,-0.502805
236.977,-1.78858
237.082,-2.84532
237.187,-2.80058
237.292,-2.69725
237.397,-0.653007
237.502,0.730771
237.607,1.16007
237.712,2.29351
237.817,2.08046
237.922,0.450607
238.027,-0.292948
238.132,-1.34649
238.237,-2.26688
238.342,-2.35104
238.447,-2.23599
238.552,-1.82586
238.657,-1.04822
238.762,-0.0745685
238.867,0.420779
238.972,1.06526
239.077,1.52333
239.182,1.91321
239.287,1.6469
239.392,0.784035
239.497,1.08124
239.602,0.893757
239.707,0.804275
239.812,-0.178964
239.917,-1.95689
240.022,-2.67594
240.127,-2.47248
240.232,-1.82054
240.337,-1.16327
240.442,-0.269512
240.547,0.0340885
240.652,1.62346
240.757,3.7231
240.862,2.5055
240.967,0.723315
241.072,-0.797883
241.177,-2.38406
241.282,-0.923584
241.387,0.00958738
241.492,-0.219444
241.597,1.32945
241.702,0.989631
241.807,0.955542
241.912,0.0628506
242.017,-0.586961
242.122,-1.50415
242.227,-1.88339
242.332,-0.476173
242.437,-0.185356
242.542,0.0500674
242.647,0.0511327
242.752,1.45409
242.857,1.10787
242.962,0.998153
243.067,0.0809601
243.172,-0.102265
243.277,-0.140615
243.382,-0.568851
243.487,0.70627
243.592,0.891626
243.697,0.18003
243.802,0.153398
243.907,-0.377104
244.012,-0.269512
244.117,-0.682835
244.222,-0.733967
244.327,0.201335
244.432,-0.0394148
244.537,-0.092678
244.642,0.201335
244.747,0.672182
244.852,-0.688161
244.957,-0.710531
245.062,1.57553
245.167,1.04076
245.272,0.935302
245.377,-0.922519
245.482,-1.92919
245.587,-1.69484
245.692,0.874582
245.797,1.57233
245.902,1.47752
246.007,0.18003
246.112,-0.938498
246.217,-1.56807
246.322,-0.808536
246.427,-0.416518
246.532,1.27299
246.637,1.46154
246.742,0.762729
246.847,-0.122505
246.952,-0.600809
247.057,-1.11746
247.162,-0.892692
247.267,-0.26312
247.372,0.80534
247.477,1.87273
247.582,0.868191
247.687,-0.798948
247.792,0.106526
247.897,-0.438889
248.002,-0.732902
248.107,0.528371
248.212,0.349407
248.317,0.232228
248.422,-0.176834
248.527,0.487891
248.632,1.5457
248.737,0.627441
248.842,0.213053
248.947,-0.246076
249.052,-0.753142
249.157,-1.32093
249.262,-0.640224
249.367,0.504935
249.472,1.18884
249.577,-0.206661
249.682,-1.04396
249.787,-0.105461
249.892,0.399474
249.997,-0.122505
250.102,-0.308927
250.207,-0.0479369
250.312,-0.11931
250.417,0.28336
250.522,-0.328101
250.627,0.449542
250.732,1.07379
250.837,-0.0798948
250.942,-0.00958738
251.047,0.846885
251.152,0.24075
251.257,1.0152
251.362,0.0735032
251.467,-1.11533
251.572,-0.86606
251.677,-0.403735
251.782,-0.449542
251.887,-0.399474
251.992,-0.243946
252.097,0.496413
252.202,0.674312
252.307,0.136354
252.412,0.00852212
252.517,0.548611
252.622,0.0287621
252.727,-0.22264
252.832,-0.353668
252.937,0.149137
253.042,-0.0820254
253.147,-0.0383495
253.252,0.523045
253.357,0.427171
253.462,-0.0777643
253.567,-0.492152
253.672,-0.172573
253.777,-0.0138484
253.882,0.487891
253.987,0.407996
254.092,-0.133158
254.197,-0.0330232
254.302,-0.487891
254.407,-0.0181095
254.512,0.158724
254.617,0.223706
254.722,-0.284426
254.827,-0.568851
254.932,-0.46339
255.037,-0.0127832
255.142,0.388822
255.247,-0.396278
255.352,-0.282295
255.457,0.467651
255.562,0.532632
255.667,0.0777643
255.772,0.188552
255.877,0.333428
255.982,0.280165
256.087,0.0191748
256.192,0.322775
256.297,0.693487
256.402,0.0575243
256.507,-0.181095
256.612,-0.413323
256.717,-0.723315
256.822,-0.0383495
256.927,0.254598
257.032,-0.418649
257.137,-0.325971
257.242,-0.192813
257.347,0.233293
257.452,0.274838
257.557,0.269512
257.662,0.256729
257.767,-0.0372843
257.872,0.507066
257.977,0.129962
258.082,0.32384
258.187,0.279099
258.292,0.0426106
258.397,0.152333
258.502,-0.268447
258.607,0.22051
258.712,0.421845
258.817,0.072438
258.922,0.00639159
259.027,0.0213053
259.132,0.176834
259.237,-0.109722
259.342,-0.0543285
259.447,-0.0213053
259.552,-0.770186
259.657,-0.390952
259.762,-0.0671117
259.867,0.455933
259.972,0.619984
260.077,0.158724
260.182,-0.0298274
260.287,0.092678
260.392,0.0649811
260.497,0.137419
260.602,0.118244
260.707,0.0937433
260.812,0.162985
260.917,0.131028
261.022,0.0330232
261.127,-0.129962
261.232,0.218379
261.337,0.398409
261.442,0.0308927
261.547,-0.192813
261.652,0.056459
261.757,0.286556
261.862,-0.0894822
261.967,0.238619
262.072,-0.152333
262.177,-0.092678
262.282,0.192813
262.387,0.942759
262.492,1.1164
262.597,1.3923
262.702,2.62481
262.807,1.93772
262.912,-4.08742
263.017,-3.36624
263.122,-2.05809
263.227,-1.25169
263.332,-0.324906
263.437,0.678573
263.542,3.00831
263.647,2.79312
263.752,0.628506
263.857,-0.684965
263.962,-1.34649
264.067,-0.401605
264.172,0.54222
264.277,1.00987
264.382,1.21334
264.487,0.760599
264.592,-0.218379
264.697,-0.891626
264.802,0.624245
264.907,1.95796
265.012,-0.0703075
265.117,-2.46289
265.222,-2.18912
265.327,-1.25169
265.432,0.0681769
265.537,2.0272
265.642,1.69057
265.747,0.268447
265.852,-0.646616
265.957,-0.219444
266.062,-0.052198
266.167,0.280165
266.272,-0.306796
266.377,-0.60294
266.482,-0.50387
266.587,-0.188552
266.692,0.0798948
266.797,0.0181095
266.902,0.378169
267.007,1.51268
267.112,3.07222
267.217,0.122505
267.322,-2.86769
267.427,-2.432
267.532,-1.29962
267.637,-0.568851
267.742,-0.153398
267.847,-0.0937433
267.952,0.511327
268.057,2.60031
268.162,0.966195
268.267,0.0181095
268.372,-0.0607201
268.477,-0.217314
268.582,-0.613592
268.687,-0.5827
268.792,-0.427171
268.897,-0.0745685
269.002,0.34408
269.107,0.791492
269.212,-0.786165
269.317,-1.46048
269.422,-1.62027
269.527,-1.38058
269.632,-0.741424
269.737,-0.136354
269.842,-0.224771
269.947,-0.555003
270.052,-0.22051
270.157,0.712662
270.262,0.719054
270.367,0.677508
270.472,0.103331
270.577,-0.813862
270.682,-0.779774
270.787,-0.880974
270.892,-1.11746
270.997,-1.20375
271.102,-1.00241
271.207,-0.460194
271.312,-1.10681
271.417,-1.45302
271.522,-0.619984
271.627,-0.125701
271.732,-0.191748
271.837,-0.356864
271.942,-0.638093
272.047,-0.576308
272.152,0.0298274
272.257,0.297209
272.362,0.831972
272.467,3.06264
272.572,1.20908
272.677,-3.01044
272.782,-2.44904
272.887,-0.923584
272.992,-0.335558
273.097,-0.317449
273.202,-0.0394148
273.307,2.76223
273.412,4.65627
273.517,0.705205
273.622,-1.75982
273.727,-0.808536
273.832,-0.826645
273.937,-0.868191
274.042,-0.650877
274.147,-0.693487
274.252,-0.553937
274.357,-0.642354
274.462,-0.798948
274.567,-0.42291
274.672,0.556068
274.777,0.278034
274.882,-1.06207
274.987,-1.85569
275.092,-1.73212
275.197,-1.25382
275.302,-0.713727
275.407,-0.20027
275.512,-0.0841559
275.617,0.0276969
275.722,0.436758
275.827,0.836233
275.932,0.622114
276.037,0.309992
276.142,0.0543285
276.247,-0.265251
276.352,-0.66366
276.457,-0.819188
276.562,-0.267381
276.667,0.804275
276.772,2.89858
276.877,1.7236
276.982,-1.71188
277.087,-2.06981
277.192,-1.17073
277.297,-0.784035
277.402,-0.607201
277.507,-0.156594
277.612,0.630637
277.717,0.922519
277.822,1.27512
277.927,1.00454
278.032,0.217314
278.137,-0.420779
278.242,-0.614658
278.347,-0.761664
278.452,-0.755273
278.557,-0.64342
278.662,-0.708401
278.767,-0.677508
278.872,-0.675378
278.977,-0.527306
279.082,0.368582
279.187,2.34252
279.292,-0.036219
279.397,-2.02613
279.502,-2.3553
279.607,-2.01335
279.712,-0.889496
279.817,-0.207727
279.922,0.0937433
280.027,0.474043
280.132,0.754207
280.237,0.974717
280.342,0.740359
280.447,0.339819
280.552,0.191748
280.657,-0.0958738
280.762,-0.54435
280.867,-0.518784
280.972,-0.0798948
281.077,-0.297209
281.182,-0.253533
281.287,-0.296144
281.392,-0.472977
281.497,-0.923584
281.602,-1.50841
281.707,-1.08444
281.812,-0.215183
281.917,0.274838
282.022,0.156594
282.127,-0.254598
282.232,0.0639159
282.337,0.369647
282.442,0.40267
282.547,0.953412
282.652,2.64292
282.757,0.671117
282.862,-1.67779
282.967,-1.71295
283.072,-0.948085
283.177,-0.966195
283.282,-0.387756
283.387,0.56459
283.492,3.48341
283.597,2.04424
283.702,-0.355798
283.807,0.0553938
283.912,1.92706
284.017,1.59364
284.122,-0.891626
284.227,-2.66849
284.332,-1.79391
284.437,-0.878843
284.542,-0.373908
284.647,-0.18216
284.752,-0.0660464
284.857,-0.423975
284.962,1.79923
285.067,1.48391
285.172,0.438889
285.277,0.0873517
285.382,-0.471912
285.487,-0.833037
285.592,-0.962999
285.697,-0.730771
285.802,-0.276969
285.907,0.0191748
286.012,0.737163
286.117,1.60429
286.222,1.45728
286.327,-0.166181
286.432,-1.71081
286.537,-3.55266
286.642,-3.01789
286.747,-1.64051
286.852,0.453803
286.957,2.69618
287.062,6.42887
287.167,4.28769
287.272,0.052198
287.377,-1.81201
287.482,-2.95611
287.587,-3.02855
287.692,-1.55103
287.797,0.430367
287.902,3.08074
288.007,3.24586
288.112,3.01789
288.217,1.49883
289.934,-0.354733
290.039,4.41339
290.144,1.41361
290.249,0.320645
290.354,0.56246
290.459,0.596548
290.564,0.720119
290.669,0.529436
290.774,0.226901
290.879,0.339819
290.984,0.345146
291.089,0.131028
291.194,0.404801
291.299,0.343015
291.404,0.296144
291.509,0.401605
291.614,0.28123
291.719,0.442085
291.824,0.456998
291.929,0.392017
292.034,0.397344
292.139,0.4815
292.244,0.241815
292.349,0.642354
292.454,0.255663
292.559,0.405866
292.664,0.176834
292.769,0.444215
292.874,0.412257
292.979,0.278034
293.084,0.387756
293.189,0.451672
293.294,0.347276
293.399,0.343015
293.504,0.280165
293.609,0.393083
293.714,0.447411
293.819,0.36219
293.924,0.320645
294.029,0.267381
294.134,0.28336
294.239,0.401605
294.344,0.206661
294.449,0.24075
294.554,0.224771
294.659,0.167247
294.764,0.361125
294.869,0.280165
294.974,0.24075
295.079,0.100135
295.184,0.0138484
295.289,0.0990696
295.394,0.0969391
295.499,0.0372843
295.604,0.0447411
295.709,0.0511327
295.814,0.0500674
295.919,0.00639159
296.024,-0.134223
296.129,-0.0383495
296.234,-0.0777643
296.339,-0.116114
296.444,-0.118244
296.549,-0.0255663
296.654,-0.103331
296.759,-0.0788296
296.864,0.0383495
296.969,0.15979
297.074,0.152333
297.179,0.164051
297.284,0.131028
297.389,0.192813
297.494,0.290817
297.599,0.273773
297.704,0.209857
297.809,0.18003
297.914,0.404801
298.019,0.156594
298.124,0.347276
298.229,0.398409
298.334,0.311057
298.439,0.252468
298.544,0.415453
298.649,0.458064
298.754,0.357929
298.859,0.519849
298.964,0.523045
299.069,0.448476
299.174,0.345146
299.279,0.386691
299.384,0.387756
299.489,0.435693
299.594,0.469782
299.699,0.450607
299.804,0.413323
299.909,0.518784
300.014,0.468716
300.119,0.469782
300.224,0.666856
300.329,0.545415
300.434,0.550742
300.539,0.432497
300.644,0.54222
300.749,0.498544
300.854,0.423975
300.959,0.466586
301.064,0.604005
301.169,0.680704
301.274,0.527306
301.379,0.493217
301.484,0.627441
301.589,0.477238
301.694,0.601874
301.799,0.680704
301.904,0.593352
302.009,0.569916
302.114,0.590156
302.219,0.518784
302.324,0.639159
302.429,0.677508
302.534,0.642354
302.639,0.548611
302.744,0.654072
302.849,0.705205
302.954,0.674312
303.059,0.677508
303.164,0.672182
303.269,0.696683
303.374,0.633832
303.479,0.694552
303.584,0.495348
303.689,0.888431
303.794,0.723315
303.899,0.732902
304.004,0.671117
304.109,0.721184
304.214,0.731837
304.319,0.705205
304.424,0.702009
304.529,0.788296
304.634,0.709466
304.739,0.829841
304.844,0.829841
304.949,0.847951
305.054,0.814927
305.159,0.786165
305.264,0.791492
305.369,0.840494
305.474,0.58483
305.579,0.877778
305.684,0.691357
305.789,1.15901
305.894,0.633832
305.999,0.92678
306.104,0.927845
306.209,0.853277
306.314,0.815993
306.419,0.813862
306.524,0.733967
306.629,0.796818
306.734,0.84582
306.839,0.898018
306.944,0.756338
307.049,0.994957
307.154,0.765925
307.259,-nan
