#time, accX[]
144.788,0.366438
144.893,0.0814307
144.998,1.71244
145.103,1.37474
145.208,0.502954
145.313,0.287402
145.418,-0.335303
145.523,-0.301772
145.628,-0.752036
145.733,1.96152
145.838,-0.110171
145.943,1.5376
146.048,-0.979563
146.153,0.0407153
146.258,-0.500559
146.363,-1.04902
146.468,-0.414338
146.573,-1.36756
146.678,-0.847837
146.783,-0.850232
146.888,-0.874182
146.993,-0.866997
147.098,-0.866997
147.203,-0.869392
147.308,-0.866997
147.413,-0.850232
147.518,-0.855022
147.623,-0.859812
147.728,-0.869392
147.833,-0.864602
147.938,-0.871787
148.043,-0.876577
148.148,-0.871787
148.253,-0.862207
148.358,-0.864602
148.463,-0.874182
148.568,-0.876577
148.673,-0.871787
148.778,-0.862207
148.883,-0.876577
148.988,-0.874182
149.093,-0.866997
149.198,-0.855022
149.303,-0.883762
149.408,-0.871787
149.513,-0.886157
149.618,-0.886157
149.723,-0.876577
149.828,-0.886157
149.933,-0.871787
150.038,-0.890947
150.143,-0.883762
150.248,-0.893342
150.353,-0.890947
150.458,-0.886157
150.563,-0.881367
150.668,-0.866997
150.773,-0.890947
150.878,-0.871787
150.983,-0.869392
151.088,-0.874182
151.193,-0.883762
151.298,-0.874182
151.403,-0.895737
151.508,-0.895737
151.613,-0.850232
151.718,-0.878972
151.823,-0.881367
151.928,-0.871787
152.033,-0.888552
152.138,-0.874182
152.243,-0.871787
152.348,-0.874182
152.453,-0.878972
152.558,-0.883762
152.663,-0.886157
152.768,-0.886157
152.873,-0.902922
152.978,-0.878972
153.083,-0.874182
153.188,-0.900527
153.293,-0.912502
153.398,-0.902922
153.503,-0.886157
153.608,-0.902922
153.713,-0.888552
153.818,-0.890947
153.923,-0.869392
154.028,-0.871787
154.133,-0.886157
154.238,-0.888552
154.343,-0.855022
154.448,-0.878972
154.553,-0.893342
154.658,-0.905317
154.763,-0.878972
154.868,-0.902922
154.973,-0.876577
155.078,-0.900527
155.183,-0.905317
155.288,-0.888552
155.393,-0.895737
155.498,-0.902922
155.603,-0.895737
155.708,-0.893342
155.813,-0.869392
155.918,-0.895737
156.023,-0.845442
156.128,-0.737666
156.233,-0.764011
156.338,-0.926873
156.443,-0.981958
156.548,0
156.653,-0.126936
156.758,0.261057
156.863,0.210762
156.968,0.237107
157.073,0.0694556
157.178,0.0958008
157.283,0.189207
157.388,0.00718506
157.493,-0.380808
157.598,0.148491
157.703,0.390388
157.808,-0.124541
157.913,0.431104
158.018,-0.203577
158.123,0.220342
158.228,0.917293
158.333,0.421523
158.438,1.03944
158.543,0.857417
158.648,0.787961
158.753,-1.15919
158.858,-0.131726
158.963,0.898132
159.068,-0.131726
159.173,0.58678
159.278,1.06339
159.383,0.306563
159.488,0.6251
159.593,0.311353
159.698,0.0191602
159.803,0.845442
159.908,0.213157
160.013,0.119751
160.118,0.989143
160.223,0.706531
160.328,-0.0886157
160.433,0.519719
160.538,1.4418
160.643,-0.0838257
160.748,0.974773
160.853,1.03465
160.958,0.160466
161.063,0.440684
161.168,1.67172
161.273,0.969983
161.378,1.04423
161.483,0.797542
161.588,1.17356
161.693,1.41785
161.798,-0.102986
161.903,1.20709
162.008,1.11368
162.113,0.325723
162.218,0.828677
162.323,1.13045
162.428,1.60466
162.533,0.0526904
162.638,2.04056
162.743,0.498164
162.848,-0.514929
162.953,0.926873
163.058,0.684976
163.163,2.03098
163.268,1.0586
163.373,1.0586
163.478,2.23455
163.583,0.246687
163.688,-0.306563
163.793,0.536484
163.898,0.840652
164.003,1.18314
164.108,1.2526
164.213,-0.253872
164.318,-0.455054
164.423,-0.258662
164.528,1.72681
164.633,-0.148491
164.738,0.56283
164.843,0.00239502
164.948,-1.04662
165.053,0.0670606
165.158,0.744851
165.263,-0.0191602
165.368,0.969983
165.473,-0.661025
165.578,0.325723
165.683,-0.0814307
165.788,1.32924
165.893,0.316143
165.998,0.239502
166.103,0.285007
166.208,-0.201182
166.313,-0.411943
166.418,0.661025
166.523,1.22865
166.628,-1.19272
166.733,-0.878972
166.838,-0.888552
166.943,-0.890947
167.048,-0.881367
167.153,-0.898132
167.258,-0.871787
167.363,-0.878972
167.468,-0.876577
167.573,-0.907712
167.678,-0.900527
167.783,-0.917293
167.888,-0.893342
167.993,-0.895737
168.098,-0.888552
168.203,-0.914898
168.308,-0.883762
168.413,-0.878972
168.518,-0.895737
168.623,-0.886157
168.728,-0.893342
168.833,-0.890947
168.938,-0.883762
169.043,-1.12805
169.148,-1.5855
169.253,-1.66933
169.358,-1.48731
169.463,-1.02986
169.568,-0.107776
169.673,-1.31966
169.778,-0.857417
169.883,-0.589175
169.988,-0.711321
170.093,-0.850232
170.198,-1.64777
170.303,-1.04183
170.408,-0.593965
170.513,-0.479004
170.618,-0.637075
170.723,-0.0598755
170.828,0.0383203
170.933,-1.16158
171.038,-0.385598
171.143,-1.35319
171.248,-0.56762
171.353,-0.376018
171.458,-0.220342
171.563,-1.29571
171.668,-0.919688
171.773,-0.828677
171.878,-0.866997
171.983,-0.869392
172.088,-0.874182
172.193,-0.888552
172.298,-0.876577
172.403,-0.874182
172.508,-0.871787
172.613,-0.881367
172.718,-0.888552
172.823,-0.876577
172.928,-0.893342
173.033,-0.883762
173.138,-0.874182
173.243,-0.866997
173.348,-0.874182
173.453,-0.869392
173.558,-0.890947
173.663,-0.888552
173.768,-0.862207
173.873,-0.898132
173.978,-0.886157
174.083,-0.866997
174.188,-0.890947
174.293,-0.874182
174.398,-0.895737
174.503,-0.876577
174.608,-0.886157
174.713,-0.888552
174.818,-0.871787
174.923,-0.874182
175.028,-0.871787
175.133,-0.874182
175.238,-0.876577
175.343,-0.869392
175.448,-0.898132
175.553,-0.902922
175.658,-0.878972
175.763,-0.900527
175.868,-0.878972
175.973,-0.881367
176.078,-0.890947
176.183,-0.890947
176.288,-0.890947
176.393,-0.890947
176.498,-0.871787
176.603,-0.883762
176.708,-0.886157
176.813,-0.902922
176.918,-0.883762
177.023,-0.898132
177.128,-0.878972
177.233,-0.878972
177.338,-0.878972
177.443,-0.893342
177.548,-0.886157
177.653,-0.898132
177.758,-0.905317
177.863,-0.876577
177.968,-0.874182
178.073,-0.898132
178.178,-0.878972
178.283,-0.881367
178.388,-0.888552
178.493,-0.900527
178.598,-0.890947
178.703,-0.878972
178.808,-0.886157
178.913,-0.886157
179.018,-0.902922
179.123,-0.883762
179.228,-0.883762
179.333,-0.883762
179.438,-0.883762
179.543,-0.876577
179.648,-0.869392
179.753,-0.881367
179.858,-0.876577
179.963,-0.893342
180.068,-0.886157
180.173,-0.874182
180.278,-0.900527
180.383,-0.883762
180.488,-0.888552
180.593,-0.886157
180.698,-0.893342
180.803,-0.876577
180.908,-0.888552
181.013,-0.888552
181.118,-0.876577
181.223,-0.912502
181.328,-0.878972
181.433,-0.883762
181.538,-0.886157
181.643,-0.905317
181.748,-0.883762
181.853,-0.888552
181.958,-0.895737
182.063,-0.871787
182.168,-0.895737
182.273,-0.881367
182.378,-0.876577
182.483,-0.905317
182.588,-0.910107
182.693,-0.905317
182.798,-0.893342
182.903,-0.890947
183.008,-0.893342
183.113,-0.888552
183.218,-0.881367
183.323,-0.876577
183.428,-0.898132
183.533,-0.883762
183.638,-0.862207
183.743,-0.883762
183.848,-0.886157
183.953,-0.886157
184.058,-0.878972
184.163,-0.893342
184.268,-0.883762
184.373,-0.890947
184.478,-0.905317
184.583,-0.890947
184.688,-0.886157
184.793,-0.912502
184.898,-0.886157
185.003,-0.878972
185.108,-0.895737
185.213,-0.881367
185.318,-0.902922
185.423,-0.900527
185.528,-0.895737
185.633,-0.900527
185.738,-0.888552
185.843,-0.890947
185.948,-0.883762
186.053,-0.876577
186.158,-0.895737
186.263,-0.898132
186.368,-0.893342
186.473,-0.910107
186.578,-0.876577
186.683,-0.890947
186.788,-0.886157
186.893,-0.895737
186.998,-0.900527
187.103,-0.888552
187.208,-0.890947
187.313,-0.888552
187.418,-0.890947
187.523,-0.890947
187.628,-0.902922
187.733,-0.888552
187.838,-0.895737
187.943,-0.881367
188.048,-0.900527
188.153,-0.905317
188.258,-0.900527
188.363,-0.878972
188.468,-0.893342
188.573,-0.895737
188.678,-0.890947
188.783,-0.900527
188.888,-0.883762
188.993,-0.878972
189.098,-0.907712
189.203,-0.890947
189.308,-0.898132
189.413,-0.888552
189.518,-0.886157
189.623,-0.886157
189.728,-0.895737
189.833,-0.895737
189.938,-0.874182
190.043,-0.902922
190.148,-0.902922
190.253,-0.881367
190.358,-0.912502
190.463,-0.888552
190.568,-0.895737
190.673,-0.895737
190.778,-0.895737
190.883,-0.886157
190.988,-0.893342
191.093,-0.886157
191.198,-0.881367
191.303,-0.890947
191.408,-0.900527
191.513,-0.890947
191.618,-0.876577
191.723,-0.917293
191.828,-0.874182
191.933,-0.886157
192.038,-0.895737
192.143,-0.883762
192.248,-0.890947
192.353,-0.871787
192.458,-0.905317
192.563,-0.883762
192.668,-0.888552
192.773,-0.890947
192.878,-0.886157
192.983,-0.895737
193.088,-0.881367
193.193,-0.876577
193.298,-0.888552
193.403,-0.888552
193.508,-0.893342
193.613,-0.895737
193.718,-0.900527
193.823,-0.898132
193.928,-0.888552
194.033,-0.886157
194.138,-0.890947
194.243,-0.883762
194.348,-0.888552
194.453,-0.910107
194.558,-0.883762
194.663,-0.886157
194.768,-0.895737
194.873,-0.893342
194.978,-0.905317
195.083,-0.883762
195.188,-0.907712
195.293,-0.883762
195.398,-0.893342
195.503,-0.888552
195.608,-0.902922
195.713,-0.888552
195.818,-0.881367
195.923,-0.893342
196.028,-0.883762
196.133,-0.893342
196.238,-0.881367
196.343,-0.898132
196.448,-0.898132
196.553,-0.878972
196.658,-0.886157
196.763,-0.893342
196.868,-0.902922
196.973,-0.898132
197.078,-0.886157
197.183,-0.888552
197.288,-0.883762
197.393,-0.890947
197.498,-0.910107
197.603,-0.898132
197.708,-0.895737
197.813,-0.898132
197.918,-0.905317
198.023,-0.886157
198.128,-0.898132
198.233,-0.871787
198.338,-0.878972
198.443,-0.893342
198.548,-0.898132
198.653,-0.890947
198.758,-0.893342
198.863,-0.881367
198.968,-0.893342
199.073,-0.895737
199.178,-0.895737
199.283,-0.898132
199.388,-0.902922
199.493,-0.907712
199.598,-0.907712
199.703,-0.883762
199.808,-0.895737
199.913,-0.900527
200.018,-0.895737
200.123,-0.878972
200.228,-0.883762
200.333,-0.902922
200.438,-0.878972
200.543,-0.893342
200.648,-0.902922
200.753,-0.902922
200.858,-0.883762
200.963,-0.883762
201.068,-0.893342
201.173,-0.883762
201.278,-0.898132
201.383,-0.895737
201.488,-0.895737
201.593,-0.890947
201.698,-0.907712
201.803,-0.874182
201.908,-0.893342
202.013,-0.900527
202.118,-0.890947
202.223,-0.890947
202.328,-0.893342
202.433,-0.883762
202.538,-0.886157
202.643,-0.883762
202.748,-0.900527
202.853,-0.898132
202.958,-0.886157
203.063,-0.895737
203.168,-0.898132
203.273,-0.895737
203.378,-0.900527
203.483,-0.881367
203.588,-0.890947
203.693,-0.893342
203.798,-0.881367
203.903,-0.898132
204.008,-0.883762
204.113,-0.900527
204.218,-0.900527
204.323,-0.900527
204.428,-0.893342
204.533,-0.893342
204.638,-0.883762
204.743,-0.886157
204.848,-0.883762
204.953,-0.902922
205.058,-0.898132
205.163,-0.907712
205.268,-0.898132
205.373,-0.898132
205.478,-0.910107
205.583,-0.874182
205.688,-0.888552
205.793,-0.886157
205.898,-0.893342
206.003,-0.898132
206.108,-0.874182
206.213,-0.902922
206.318,-0.910107
206.423,-0.886157
206.528,-0.912502
206.633,-0.890947
206.738,-0.905317
206.843,-0.893342
206.948,-0.878972
207.053,-0.898132
207.158,-0.910107
207.263,-0.902922
207.368,-0.905317
207.473,-0.895737
207.578,-0.898132
207.683,-0.883762
207.788,-0.886157
207.893,-0.900527
207.998,-0.890947
208.103,-0.893342
208.208,-0.883762
208.313,-0.876577
208.418,-0.890947
208.523,-0.888552
208.628,-0.893342
208.733,-0.912502
208.838,-0.890947
208.943,-0.902922
209.048,-0.905317
209.153,-0.888552
209.258,-0.898132
209.363,-0.893342
209.468,-0.893342
209.573,-0.893342
209.678,-0.883762
209.783,-0.902922
209.888,-0.895737
209.993,-0.893342
210.098,-0.900527
210.203,-0.883762
210.308,-0.881367
210.413,-0.890947
210.518,-0.902922
210.623,-0.890947
210.728,-0.919688
210.833,-0.888552
210.938,-0.902922
211.043,-0.907712
211.148,-0.893342
211.253,-0.895737
211.358,-0.890947
211.463,-0.910107
211.568,-0.866997
211.673,-0.888552
211.778,-0.902922
211.883,-0.898132
211.988,-0.917293
212.093,-0.900527
212.198,-0.876577
212.303,-0.895737
212.408,-0.890947
212.513,-0.898132
212.618,-0.898132
212.723,-0.905317
212.828,-0.905317
212.933,-0.931663
213.038,-0.922083
213.143,-0.888552
213.248,-0.888552
213.353,-0.917293
213.458,-0.878972
213.563,-0.924478
213.668,-0.917293
213.773,-0.821492
213.878,-0.831072
213.983,-0.883762
214.088,-0.900527
214.193,-0.919688
214.298,-0.948428
214.403,-0.955613
214.508,-0.809517
214.613,-0.809517
214.718,-0.850232
214.823,-0.926873
214.928,-0.826282
215.033,-0.847837
215.138,-0.886157
215.243,-0.946033
215.348,-0.833467
215.453,-0.907712
215.558,-0.878972
215.663,-0.881367
215.768,-0.862207
215.873,-0.881367
215.978,-0.881367
216.083,-0.886157
216.188,-0.871787
216.293,-0.878972
216.398,-0.881367
216.503,-0.857417
216.608,-0.871787
216.713,-0.847837
216.818,-0.859812
216.923,-0.843047
217.028,-1.71483
217.133,-0.811912
217.238,-0.780776
217.343,-0.816702
217.448,2.16749
217.553,-0.301772
217.658,1.41306
217.763,-1.3484
217.868,-2.19623
217.973,0.407153
218.078,1.22386
218.183,0.876577
218.288,2.19863
218.393,2.67045
218.498,5.52531
218.603,5.18282
218.708,7.0198
218.813,10.7944
218.918,6.30848
219.023,4.89302
219.128,4.59365
219.233,3.84401
219.338,2.61536
219.443,9.28549
219.548,6.56475
219.653,7.17308
219.758,8.3203
219.863,8.04008
219.968,9.64953
220.073,11.0865
220.178,10.7776
220.283,10.0136
220.388,10.2315
220.493,10.9285
220.598,10.0447
220.703,9.72617
220.808,11.1081
220.913,10.5189
221.018,10.2148
221.123,11.7332
221.228,11.92
221.333,5.64506
221.438,6.16718
221.543,7.95147
221.648,7.87482
221.753,9.36453
221.858,8.74661
221.963,10.8063
222.068,9.48428
222.173,12.2553
222.278,10.9093
222.383,10.0327
222.488,9.19927
222.593,8.07601
222.698,7.2114
222.803,7.04854
222.908,8.44005
223.013,9.75492
223.118,10.2674
223.223,10.7776
223.328,9.61121
223.433,10.4519
223.538,12.0685
223.643,5.15408
223.748,3.98771
223.853,6.12167
223.958,7.22817
224.063,8.94061
224.168,10.6243
224.273,8.83523
224.378,10.0806
224.483,11.8003
224.588,13.2229
224.693,9.33339
224.798,9.48188
224.903,8.72985
225.008,7.5994
225.113,7.29523
225.218,9.96089
225.323,10.8997
225.428,11.3021
225.533,10.5285
225.638,9.42201
225.743,9.19927
225.848,8.78493
225.953,8.49274
226.058,7.31918
226.163,8.53345
226.268,7.07489
226.373,8.90229
226.478,7.4533
226.583,8.18139
226.688,10.7225
226.793,11.1368
226.898,12.2266
227.003,12.9595
227.108,8.78972
227.213,8.70829
227.318,8.25803
227.423,9.5226
227.528,10.9117
227.633,10.5932
227.738,11.3596
227.843,10.38
227.948,10.8327
228.053,11.0794
228.158,11.3979
228.263,9.43877
228.368,7.26649
228.473,7.44612
228.578,8.1742
228.683,7.99937
228.788,9.55613
228.893,10.7896
228.998,12.2433
229.103,12.7271
229.208,8.34904
229.313,7.7886
229.418,9.05317
229.523,9.98005
229.628,9.25915
229.733,8.49513
229.838,9.73096
229.943,9.55373
230.048,10.2531
230.153,11.2207
230.258,11.2326
230.363,10.4183
230.468,9.85072
230.573,9.02204
230.678,8.63405
230.783,7.53234
230.888,7.65927
230.993,8.05206
231.098,9.20406
231.203,10.2842
231.308,12.8589
231.413,13.551
231.518,8.66997
231.623,9.20406
231.728,9.51541
231.833,8.61489
231.938,8.14546
232.043,9.58487
232.148,9.95849
232.253,10.5525
232.358,11.2734
232.463,11.3308
232.568,11.2829
232.673,10.5572
232.778,10.2746
232.883,9.85311
232.988,8.40652
233.093,8.00176
233.198,6.64618
233.303,8.10475
233.408,7.01741
233.513,9.20406
233.618,9.2807
233.723,11.5536
233.828,12.0493
233.933,9.6639
234.038,9.76689
234.143,10.1573
234.248,10.1261
234.353,9.96807
234.458,10.4495
234.563,11.0339
234.668,18.5518
234.773,12.3272
234.878,9.63037
234.983,7.38145
235.088,6.81383
235.193,6.38752
235.298,5.73128
235.403,5.60674
235.508,9.10826
235.613,11.1823
235.718,13.1055
235.823,13.4456
235.928,17.2801
236.033,12.1619
236.138,11.2111
236.243,8.95019
236.348,7.94428
236.453,7.17787
236.558,8.52866
236.663,10.8063
236.768,10.6554
236.873,12.6577
236.978,19.0236
237.083,14.988
237.188,6.80425
237.293,8.01613
237.398,5.13013
237.503,7.95147
237.608,7.40301
237.713,7.18745
237.818,8.62447
237.923,12.1068
238.028,12.3104
238.133,14.6623
238.238,12.4852
238.343,9.73336
238.448,9.96328
238.553,10.3585
238.658,11.3668
238.763,8.08559
238.868,9.76929
238.973,10.3872
239.078,12.3439
239.183,15.6179
239.288,13.8193
239.393,9.99202
239.498,7.12279
239.603,5.57082
239.708,4.24158
239.813,4.73256
239.918,5.95402
240.023,8.48316
240.128,10.0232
240.233,13.0121
240.338,14.4276
240.443,19.0811
240.548,10.6698
240.653,8.5598
240.758,10.3968
240.863,8.18618
240.968,8.89989
241.073,8.97414
241.178,9.76929
241.283,11.1752
241.388,13.2684
241.493,13.1726
241.598,6.09293
241.703,4.4236
241.808,5.92528
241.913,7.00543
242.018,7.80058
242.123,9.21364
242.228,9.24717
242.333,10.3034
242.438,11.2279
242.543,11.5272
242.648,12.8493
242.753,11.2781
242.858,9.36453
242.963,7.5994
243.068,7.57545
243.173,7.39582
243.278,9.06754
243.383,9.68067
243.488,10.7393
243.593,13.3546
243.698,14.636
243.803,8.38017
243.908,6.96951
244.013,5.51334
244.118,7.66167
244.223,8.05685
244.328,9.7118
244.433,10.5572
244.538,12.6218
244.643,14.4515
244.748,18.674
244.853,8.72985
244.958,5.6283
245.063,4.67268
245.168,8.0305
245.273,7.82932
245.378,8.93103
245.483,11.4554
245.588,11.9176
245.693,12.1883
245.798,13.0265
245.903,11.2877
246.008,13.6396
246.113,12.1499
246.218,11.0171
246.323,10.3465
246.428,10.1716
246.533,9.12742
246.638,7.01262
246.743,6.59588
246.848,7.00783
246.953,7.63772
247.058,8.9933
247.163,10.1573
247.268,11.053
247.373,12.0278
247.478,9.94652
247.583,8.7035
247.688,9.71659
247.793,9.88664
247.898,9.63756
248.003,10.1764
248.108,10.4543
248.213,10.8207
248.318,13.5678
248.423,17.1483
248.528,9.07473
248.633,7.312
248.738,5.35047
248.843,5.99713
248.948,5.34089
249.053,5.27383
249.158,7.26649
249.263,8.68434
249.368,11.6302
249.473,14.83
249.578,15.8574
249.683,10.5477
249.788,11.2398
249.893,10.5812
249.998,10.7057
250.103,8.58615
250.208,11.8697
250.313,12.526
250.418,12.8062
250.523,13.3403
250.628,11.3093
250.733,8.29874
250.838,6.99825
250.943,8.60052
251.048,6.43781
251.153,6.28693
251.258,6.03305
251.363,7.43654
251.468,8.54064
251.573,8.75859
251.678,8.13588
251.783,9.63995
251.888,8.48316
251.993,8.00895
252.098,7.1659
252.203,6.56475
252.308,6.1552
252.413,6.50727
252.518,6.38752
252.623,6.52643
252.728,6.00431
252.833,6.10969
252.938,6.19592
253.043,6.89766
253.148,7.66646
253.253,6.99106
253.358,10.0256
253.463,6.03305
253.568,5.44148
253.673,7.60658
253.778,7.31439
253.883,8.1263
253.988,5.51573
254.093,5.89175
254.198,7.39822
254.303,12.6194
254.408,7.96584
254.513,9.38369
254.618,7.81016
254.723,7.86764
254.828,9.32381
254.933,8.78254
255.038,9.5226
255.143,8.0305
255.248,7.87482
255.353,6.17915
255.458,8.3682
255.563,7.53473
255.668,9.47949
255.773,9.07473
255.878,13.1487
255.983,10.2339
256.088,2.68961
256.193,5.0511
256.298,6.04982
256.403,7.27128
256.508,9.95849
256.613,9.75252
256.718,10.2172
256.823,10.4064
256.928,8.8975
257.033,7.40301
258.721,-0.807122
258.826,-1.28613
258.931,-0.0742456
259.036,0.208367
259.141,1.26457
259.246,0.902922
259.351,-0.373623
259.456,-0.56283
259.561,-0.488584
259.666,-1.04662
259.771,-0.488584
259.876,-0.764011
259.981,-0.728086
260.086,-0.958008
260.191,-1.24062
260.296,-1.1999
260.401,-1.27655
260.506,-1.2502
260.611,-1.13045
260.716,-1.18314
260.821,-1.13045
260.926,-1.27894
261.031,-1.23823
261.136,-1.1999
261.241,-1.36516
261.346,-1.4442
261.451,-1.30529
261.556,-1.15919
261.661,-1.74836
261.766,-1.2023
261.871,-1.73399
261.976,-1.85614
262.081,-2.13875
262.186,-1.62622
262.291,-1.84417
262.396,-1.88249
262.501,-2.10522
262.606,-2.03337
262.711,-2.12438
262.816,-2.57944
262.921,-2.23695
263.026,-2.4046
263.131,-2.32796
263.236,-2.7399
263.341,-2.51956
263.446,-2.47645
263.551,-2.97701
263.656,-3.43446
263.761,-3.53265
263.866,-3.47038
263.971,-3.67875
264.076,-3.37937
264.181,-3.42009
264.286,-3.46559
264.391,-3.40811
264.496,-3.87754
264.601,-3.73623
264.706,-4.16494
264.811,-3.90628
264.916,-3.78413
265.021,-4.20805
265.126,-3.92783
265.231,-3.85838
265.336,-4.04758
265.441,-3.79611
265.546,-3.92783
265.651,-3.74581
265.756,-4.17452
265.861,-3.93023
265.966,-3.71707
266.071,-3.6548
266.176,-4.00208
266.281,-4.27272
266.386,-3.93262
266.491,-3.32668
266.596,-3.60929
